time,latitude,longitude,CRW_SST,CRW_DHW,CRW_SSTANOMALY,reef_id,reef_name
2016-07-15T12:00:00Z,8.675,97.625,29.1,6.01,0.43,1,หมู่เกาะสิมิลัน
2016-07-16T12:00:00Z,8.675,97.625,29.28,5.83,0.62,1,หมู่เกาะสิมิลัน
2016-07-17T12:00:00Z,8.675,97.625,29.18,5.67,0.54,1,หมู่เกาะสิมิลัน
2016-07-18T12:00:00Z,8.675,97.625,28.990000000000002,5.51,0.36,1,หมู่เกาะสิมิลัน
2016-07-19T12:00:00Z,8.675,97.625,29.0,5.34,0.39,1,หมู่เกาะสิมิลัน
2016-07-20T12:00:00Z,8.675,97.625,28.95,5.2,0.35000000000000003,1,หมู่เกาะสิมิลัน
2016-07-21T12:00:00Z,8.675,97.625,29.02,5.2,0.44,1,หมู่เกาะสิมิลัน
2016-07-22T12:00:00Z,8.675,97.625,29.09,5.05,0.52,1,หมู่เกาะสิมิลัน
2016-07-23T12:00:00Z,8.675,97.625,29.310000000000002,4.89,0.75,1,หมู่เกาะสิมิลัน
2016-07-24T12:00:00Z,8.675,97.625,29.45,4.72,0.91,1,หมู่เกาะสิมิลัน
2016-07-25T12:00:00Z,8.675,97.625,29.71,4.51,1.18,1,หมู่เกาะสิมิลัน
2016-07-26T12:00:00Z,8.675,97.625,29.580000000000002,4.29,1.07,1,หมู่เกาะสิมิลัน
2016-07-27T12:00:00Z,8.675,97.625,29.71,4.1,1.21,1,หมู่เกาะสิมิลัน
2016-07-28T12:00:00Z,8.675,97.625,29.69,3.87,1.2,1,หมู่เกาะสิมิลัน
2016-07-29T12:00:00Z,8.675,97.625,29.310000000000002,3.65,0.84,1,หมู่เกาะสิมิลัน
2016-07-30T12:00:00Z,8.675,97.625,29.29,3.44,0.8300000000000001,1,หมู่เกาะสิมิลัน
2016-07-31T12:00:00Z,8.675,97.625,29.42,3.2600000000000002,0.98,1,หมู่เกาะสิมิลัน
2016-08-01T12:00:00Z,8.675,97.625,29.51,3.02,1.08,1,หมู่เกาะสิมิลัน
2016-08-02T12:00:00Z,8.675,97.625,29.47,2.7600000000000002,1.06,1,หมู่เกาะสิมิลัน
2016-08-03T12:00:00Z,8.675,97.625,29.150000000000002,2.48,0.75,1,หมู่เกาะสิมิลัน
2016-08-04T12:00:00Z,8.675,97.625,28.72,2.23,0.33,1,หมู่เกาะสิมิลัน
2016-08-05T12:00:00Z,8.675,97.625,28.75,1.98,0.38,1,หมู่เกาะสิมิลัน
2016-08-06T12:00:00Z,8.675,97.625,28.84,1.73,0.48,1,หมู่เกาะสิมิลัน
2016-08-07T12:00:00Z,8.675,97.625,28.82,1.52,0.48,1,หมู่เกาะสิมิลัน
2016-08-08T12:00:00Z,8.675,97.625,28.67,1.3,0.34,1,หมู่เกาะสิมิลัน
2016-08-09T12:00:00Z,8.675,97.625,28.64,1.05,0.32,1,หมู่เกาะสิมิลัน
2016-08-10T12:00:00Z,8.675,97.625,28.55,0.84,0.25,1,หมู่เกาะสิมิลัน
2016-08-11T12:00:00Z,8.675,97.625,28.51,0.66,0.22,1,หมู่เกาะสิมิลัน
2016-08-12T12:00:00Z,8.675,97.625,28.580000000000002,0.48,0.31,1,หมู่เกาะสิมิลัน
2016-08-13T12:00:00Z,8.675,97.625,28.43,0.31,0.17,1,หมู่เกาะสิมิลัน
2016-08-14T12:00:00Z,8.675,97.625,28.12,0.15,-0.12,1,หมู่เกาะสิมิลัน
2016-08-15T12:00:00Z,8.675,97.625,28.43,0.0,0.2,1,หมู่เกาะสิมิลัน
2016-08-16T12:00:00Z,8.675,97.625,28.650000000000002,0.0,0.43,1,หมู่เกาะสิมิลัน
2016-08-17T12:00:00Z,8.675,97.625,28.6,0.0,0.38,1,หมู่เกาะสิมิลัน
2016-08-18T12:00:00Z,8.675,97.625,28.62,0.0,0.41000000000000003,1,หมู่เกาะสิมิลัน
2016-08-19T12:00:00Z,8.675,97.625,28.34,0.0,0.13,1,หมู่เกาะสิมิลัน
2016-08-20T12:00:00Z,8.675,97.625,28.77,0.0,0.5700000000000001,1,หมู่เกาะสิมิลัน
2016-08-21T12:00:00Z,8.675,97.625,28.85,0.0,0.65,1,หมู่เกาะสิมิลัน
2016-08-22T12:00:00Z,8.675,97.625,29.0,0.0,0.81,1,หมู่เกาะสิมิลัน
2016-08-23T12:00:00Z,8.675,97.625,28.95,0.0,0.77,1,หมู่เกาะสิมิลัน
2016-08-24T12:00:00Z,8.675,97.625,28.8,0.0,0.62,1,หมู่เกาะสิมิลัน
2016-08-25T12:00:00Z,8.675,97.625,28.89,0.0,0.72,1,หมู่เกาะสิมิลัน
2016-08-26T12:00:00Z,8.675,97.625,28.830000000000002,0.0,0.66,1,หมู่เกาะสิมิลัน
2016-08-27T12:00:00Z,8.675,97.625,28.62,0.0,0.46,1,หมู่เกาะสิมิลัน
2016-08-28T12:00:00Z,8.675,97.625,28.47,0.0,0.32,1,หมู่เกาะสิมิลัน
2016-08-29T12:00:00Z,8.675,97.625,28.5,0.0,0.35000000000000003,1,หมู่เกาะสิมิลัน
2016-08-30T12:00:00Z,8.675,97.625,28.34,0.0,0.2,1,หมู่เกาะสิมิลัน
2016-08-31T12:00:00Z,8.675,97.625,28.62,0.0,0.48,1,หมู่เกาะสิมิลัน
2016-09-01T12:00:00Z,8.675,97.625,28.6,0.0,0.47000000000000003,1,หมู่เกาะสิมิลัน
2016-09-02T12:00:00Z,8.675,97.625,28.42,0.0,0.29,1,หมู่เกาะสิมิลัน
2016-09-03T12:00:00Z,8.675,97.625,28.42,0.0,0.3,1,หมู่เกาะสิมิลัน
2016-09-04T12:00:00Z,8.675,97.625,28.490000000000002,0.0,0.38,1,หมู่เกาะสิมิลัน
2016-09-05T12:00:00Z,8.675,97.625,28.53,0.0,0.42,1,หมู่เกาะสิมิลัน
2016-09-06T12:00:00Z,8.675,97.625,28.46,0.0,0.36,1,หมู่เกาะสิมิลัน
2016-09-07T12:00:00Z,8.675,97.625,28.54,0.0,0.44,1,หมู่เกาะสิมิลัน
2016-09-08T12:00:00Z,8.675,97.625,28.23,0.0,0.14,1,หมู่เกาะสิมิลัน
2016-09-09T12:00:00Z,8.675,97.625,28.650000000000002,0.0,0.5700000000000001,1,หมู่เกาะสิมิลัน
2016-09-10T12:00:00Z,8.675,97.625,28.73,0.0,0.65,1,หมู่เกาะสิมิลัน
2016-09-11T12:00:00Z,8.675,97.625,28.62,0.0,0.55,1,หมู่เกาะสิมิลัน
2016-09-12T12:00:00Z,8.675,97.625,28.46,0.0,0.39,1,หมู่เกาะสิมิลัน
2016-09-13T12:00:00Z,8.675,97.625,28.02,0.0,-0.04,1,หมู่เกาะสิมิลัน
2016-09-14T12:00:00Z,8.675,97.625,28.75,0.0,0.6900000000000001,1,หมู่เกาะสิมิลัน
2016-09-15T12:00:00Z,8.675,97.625,28.64,0.0,0.59,1,หมู่เกาะสิมิลัน
2016-09-16T12:00:00Z,8.675,97.625,28.330000000000002,0.0,0.28,1,หมู่เกาะสิมิลัน
2016-09-17T12:00:00Z,8.675,97.625,28.54,0.0,0.49,1,หมู่เกาะสิมิลัน
2016-09-18T12:00:00Z,8.675,97.625,28.23,0.0,0.17,1,หมู่เกาะสิมิลัน
2016-09-19T12:00:00Z,8.675,97.625,28.17,0.0,0.11,1,หมู่เกาะสิมิลัน
2016-09-20T12:00:00Z,8.675,97.625,28.21,0.0,0.15,1,หมู่เกาะสิมิลัน
2016-09-21T12:00:00Z,8.675,97.625,28.17,0.0,0.11,1,หมู่เกาะสิมิลัน
2016-09-22T12:00:00Z,8.675,97.625,28.080000000000002,0.0,0.02,1,หมู่เกาะสิมิลัน
2016-09-23T12:00:00Z,8.675,97.625,28.12,0.0,0.05,1,หมู่เกาะสิมิลัน
2016-09-24T12:00:00Z,8.675,97.625,28.34,0.0,0.27,1,หมู่เกาะสิมิลัน
2016-09-25T12:00:00Z,8.675,97.625,28.23,0.0,0.16,1,หมู่เกาะสิมิลัน
2016-09-26T12:00:00Z,8.675,97.625,27.810000000000002,0.0,-0.26,1,หมู่เกาะสิมิลัน
2016-09-27T12:00:00Z,8.675,97.625,27.67,0.0,-0.4,1,หมู่เกาะสิมิลัน
2016-09-28T12:00:00Z,8.675,97.625,27.52,0.0,-0.56,1,หมู่เกาะสิมิลัน
2016-09-29T12:00:00Z,8.675,97.625,27.990000000000002,0.0,-0.09,1,หมู่เกาะสิมิลัน
2016-09-30T12:00:00Z,8.675,97.625,27.900000000000002,0.0,-0.18,1,หมู่เกาะสิมิลัน
2016-10-01T12:00:00Z,8.675,97.625,27.63,0.0,-0.45,1,หมู่เกาะสิมิลัน
2016-10-02T12:00:00Z,8.675,97.625,27.67,0.0,-0.41000000000000003,1,หมู่เกาะสิมิลัน
2016-10-03T12:00:00Z,8.675,97.625,27.71,0.0,-0.38,1,หมู่เกาะสิมิลัน
2016-10-04T12:00:00Z,8.675,97.625,27.79,0.0,-0.3,1,หมู่เกาะสิมิลัน
2016-10-05T12:00:00Z,8.675,97.625,27.66,0.0,-0.43,1,หมู่เกาะสิมิลัน
2016-10-06T12:00:00Z,8.675,97.625,27.59,0.0,-0.5,1,หมู่เกาะสิมิลัน
2016-10-07T12:00:00Z,8.675,97.625,27.68,0.0,-0.41000000000000003,1,หมู่เกาะสิมิลัน
2016-10-08T12:00:00Z,8.675,97.625,28.12,0.0,0.02,1,หมู่เกาะสิมิลัน
2016-10-09T12:00:00Z,8.675,97.625,28.28,0.0,0.18,1,หมู่เกาะสิมิลัน
2016-10-10T12:00:00Z,8.675,97.625,28.11,0.0,0.01,1,หมู่เกาะสิมิลัน
2016-10-11T12:00:00Z,8.675,97.625,27.95,0.0,-0.15,1,หมู่เกาะสิมิลัน
2016-10-12T12:00:00Z,8.675,97.625,27.97,0.0,-0.13,1,หมู่เกาะสิมิลัน
2016-10-13T12:00:00Z,8.675,97.625,27.990000000000002,0.0,-0.12,1,หมู่เกาะสิมิลัน
2016-10-13T12:00:00Z,8.675,97.625,27.990000000000002,0.0,-0.12,1,หมู่เกาะสิมิลัน
2016-10-14T12:00:00Z,8.675,97.625,28.11,0.0,0.0,1,หมู่เกาะสิมิลัน
2016-10-15T12:00:00Z,8.675,97.625,27.810000000000002,0.0,-0.3,1,หมู่เกาะสิมิลัน
2016-10-16T12:00:00Z,8.675,97.625,27.77,0.0,-0.35000000000000003,1,หมู่เกาะสิมิลัน
2016-10-17T12:00:00Z,8.675,97.625,27.830000000000002,0.0,-0.3,1,หมู่เกาะสิมิลัน
2016-10-18T12:00:00Z,8.675,97.625,27.82,0.0,-0.32,1,หมู่เกาะสิมิลัน
2016-10-19T12:00:00Z,8.675,97.625,28.01,0.0,-0.14,1,หมู่เกาะสิมิลัน
2016-10-20T12:00:00Z,8.675,97.625,28.02,0.0,-0.14,1,หมู่เกาะสิมิลัน
2016-10-21T12:00:00Z,8.675,97.625,27.84,0.0,-0.34,1,หมู่เกาะสิมิลัน
2016-10-22T12:00:00Z,8.675,97.625,27.63,0.0,-0.56,1,หมู่เกาะสิมิลัน
2016-10-23T12:00:00Z,8.675,97.625,27.94,0.0,-0.26,1,หมู่เกาะสิมิลัน
2016-10-24T12:00:00Z,8.675,97.625,27.94,0.0,-0.27,1,หมู่เกาะสิมิลัน
2016-10-25T12:00:00Z,8.675,97.625,28.14,0.0,-0.08,1,หมู่เกาะสิมิลัน
2016-10-26T12:00:00Z,8.675,97.625,28.03,0.0,-0.2,1,หมู่เกาะสิมิลัน
2016-10-27T12:00:00Z,8.675,97.625,27.97,0.0,-0.27,1,หมู่เกาะสิมิลัน
2016-10-28T12:00:00Z,8.675,97.625,28.27,0.0,0.02,1,หมู่เกาะสิมิลัน
2016-10-29T12:00:00Z,8.675,97.625,28.05,0.0,-0.21,1,หมู่เกาะสิมิลัน
2016-10-30T12:00:00Z,8.675,97.625,28.07,0.0,-0.2,1,หมู่เกาะสิมิลัน
2016-10-31T12:00:00Z,8.675,97.625,28.11,0.0,-0.18,1,หมู่เกาะสิมิลัน
2016-11-01T12:00:00Z,8.675,97.625,28.330000000000002,0.0,0.03,1,หมู่เกาะสิมิลัน
2016-11-02T12:00:00Z,8.675,97.625,28.61,0.0,0.3,1,หมู่เกาะสิมิลัน
2016-11-03T12:00:00Z,8.675,97.625,28.64,0.0,0.32,1,หมู่เกาะสิมิลัน
2016-11-04T12:00:00Z,8.675,97.625,28.62,0.0,0.29,1,หมู่เกาะสิมิลัน
2016-11-05T12:00:00Z,8.675,97.625,28.8,0.0,0.46,1,หมู่เกาะสิมิลัน
2016-11-06T12:00:00Z,8.675,97.625,28.740000000000002,0.0,0.39,1,หมู่เกาะสิมิลัน
2016-11-07T12:00:00Z,8.675,97.625,28.810000000000002,0.0,0.45,1,หมู่เกาะสิมิลัน
2016-11-08T12:00:00Z,8.675,97.625,29.02,0.0,0.65,1,หมู่เกาะสิมิลัน
2016-11-09T12:00:00Z,8.675,97.625,28.72,0.0,0.34,1,หมู่เกาะสิมิลัน
2016-11-10T12:00:00Z,8.675,97.625,28.7,0.0,0.3,1,หมู่เกาะสิมิลัน
2016-11-11T12:00:00Z,8.675,97.625,28.96,0.0,0.55,1,หมู่เกาะสิมิลัน
2016-11-12T12:00:00Z,8.675,97.625,28.900000000000002,0.0,0.48,1,หมู่เกาะสิมิลัน
2016-11-13T12:00:00Z,8.675,97.625,29.19,0.0,0.76,1,หมู่เกาะสิมิลัน
2016-11-14T12:00:00Z,8.675,97.625,29.12,0.0,0.68,1,หมู่เกาะสิมิลัน
2016-11-15T12:00:00Z,8.675,97.625,29.18,0.0,0.73,1,หมู่เกาะสิมิลัน
2016-11-16T12:00:00Z,8.675,97.625,29.03,0.0,0.59,1,หมู่เกาะสิมิลัน
2016-11-17T12:00:00Z,8.675,97.625,29.11,0.0,0.67,1,หมู่เกาะสิมิลัน
2016-11-18T12:00:00Z,8.675,97.625,29.09,0.0,0.66,1,หมู่เกาะสิมิลัน
2016-11-19T12:00:00Z,8.675,97.625,29.05,0.0,0.63,1,หมู่เกาะสิมิลัน
2016-11-20T12:00:00Z,8.675,97.625,29.37,0.0,0.9500000000000001,1,หมู่เกาะสิมิลัน
2016-11-21T12:00:00Z,8.675,97.625,29.490000000000002,0.0,1.08,1,หมู่เกาะสิมิลัน
2016-11-22T12:00:00Z,8.675,97.625,29.53,0.0,1.1300000000000001,1,หมู่เกาะสิมิลัน
2016-11-23T12:00:00Z,8.675,97.625,29.580000000000002,0.0,1.18,1,หมู่เกาะสิมิลัน
2016-11-24T12:00:00Z,8.675,97.625,29.47,0.0,1.08,1,หมู่เกาะสิมิลัน
2016-11-25T12:00:00Z,8.675,97.625,29.35,0.0,0.97,1,หมู่เกาะสิมิลัน
2016-11-26T12:00:00Z,8.675,97.625,29.44,0.0,1.06,1,หมู่เกาะสิมิลัน
2016-11-27T12:00:00Z,8.675,97.625,29.64,0.0,1.27,1,หมู่เกาะสิมิลัน
2016-11-28T12:00:00Z,8.675,97.625,29.64,0.0,1.28,1,หมู่เกาะสิมิลัน
2016-11-29T12:00:00Z,8.675,97.625,29.96,0.0,1.6,1,หมู่เกาะสิมิลัน
2016-11-30T12:00:00Z,8.675,97.625,29.84,0.0,1.49,1,หมู่เกาะสิมิลัน
2016-12-01T12:00:00Z,8.675,97.625,29.69,0.0,1.35,1,หมู่เกาะสิมิลัน
2016-12-02T12:00:00Z,8.675,97.625,29.69,0.0,1.35,1,หมู่เกาะสิมิลัน
2016-12-03T12:00:00Z,8.675,97.625,29.61,0.0,1.28,1,หมู่เกาะสิมิลัน
2016-12-04T12:00:00Z,8.675,97.625,29.36,0.0,1.04,1,หมู่เกาะสิมิลัน
2016-12-05T12:00:00Z,8.675,97.625,29.22,0.0,0.9,1,หมู่เกาะสิมิลัน
2016-12-06T12:00:00Z,8.675,97.625,29.43,0.0,1.12,1,หมู่เกาะสิมิลัน
2016-12-07T12:00:00Z,8.675,97.625,29.150000000000002,0.0,0.85,1,หมู่เกาะสิมิลัน
2016-12-08T12:00:00Z,8.675,97.625,29.02,0.0,0.72,1,หมู่เกาะสิมิลัน
2016-12-09T12:00:00Z,8.675,97.625,28.86,0.0,0.5700000000000001,1,หมู่เกาะสิมิลัน
2016-12-10T12:00:00Z,8.675,97.625,28.89,0.0,0.61,1,หมู่เกาะสิมิลัน
2016-12-11T12:00:00Z,8.675,97.625,28.77,0.0,0.49,1,หมู่เกาะสิมิลัน
2016-12-12T12:00:00Z,8.675,97.625,28.77,0.0,0.5,1,หมู่เกาะสิมิลัน
2016-12-13T12:00:00Z,8.675,97.625,28.77,0.0,0.51,1,หมู่เกาะสิมิลัน
2016-12-14T12:00:00Z,8.675,97.625,28.98,0.0,0.72,1,หมู่เกาะสิมิลัน
2016-12-15T12:00:00Z,8.675,97.625,28.89,0.0,0.64,1,หมู่เกาะสิมิลัน
2016-12-16T12:00:00Z,8.675,97.625,28.95,0.0,0.71,1,หมู่เกาะสิมิลัน
2016-12-17T12:00:00Z,8.675,97.625,28.900000000000002,0.0,0.66,1,หมู่เกาะสิมิลัน
2016-12-18T12:00:00Z,8.675,97.625,28.84,0.0,0.61,1,หมู่เกาะสิมิลัน
2016-12-19T12:00:00Z,8.675,97.625,28.52,0.0,0.29,1,หมู่เกาะสิมิลัน
2016-12-20T12:00:00Z,8.675,97.625,28.66,0.0,0.44,1,หมู่เกาะสิมิลัน
2016-12-21T12:00:00Z,8.675,97.625,28.67,0.0,0.46,1,หมู่เกาะสิมิลัน
2016-12-22T12:00:00Z,8.675,97.625,29.21,0.0,1.0,1,หมู่เกาะสิมิลัน
2016-12-23T12:00:00Z,8.675,97.625,28.42,0.0,0.22,1,หมู่เกาะสิมิลัน
2016-12-24T12:00:00Z,8.675,97.625,28.7,0.0,0.51,1,หมู่เกาะสิมิลัน
2016-12-25T12:00:00Z,8.675,97.625,28.92,0.0,0.73,1,หมู่เกาะสิมิลัน
2016-12-26T12:00:00Z,8.675,97.625,29.17,0.0,0.99,1,หมู่เกาะสิมิลัน
2016-12-27T12:00:00Z,8.675,97.625,28.92,0.0,0.74,1,หมู่เกาะสิมิลัน
2016-12-28T12:00:00Z,8.675,97.625,28.88,0.0,0.71,1,หมู่เกาะสิมิลัน
2016-12-29T12:00:00Z,8.675,97.625,28.78,0.0,0.62,1,หมู่เกาะสิมิลัน
2016-12-30T12:00:00Z,8.675,97.625,28.91,0.0,0.75,1,หมู่เกาะสิมิลัน
2016-12-31T12:00:00Z,8.675,97.625,28.68,0.0,0.53,1,หมู่เกาะสิมิลัน
2017-01-01T12:00:00Z,8.675,97.625,28.52,0.0,0.37,1,หมู่เกาะสิมิลัน
2017-01-02T12:00:00Z,8.675,97.625,28.61,0.0,0.47000000000000003,1,หมู่เกาะสิมิลัน
2017-01-03T12:00:00Z,8.675,97.625,28.490000000000002,0.0,0.36,1,หมู่เกาะสิมิลัน
2017-01-04T12:00:00Z,8.675,97.625,28.580000000000002,0.0,0.45,1,หมู่เกาะสิมิลัน
2017-01-05T12:00:00Z,8.675,97.625,28.72,0.0,0.6,1,หมู่เกาะสิมิลัน
2017-01-06T12:00:00Z,8.675,97.625,28.560000000000002,0.0,0.44,1,หมู่เกาะสิมิลัน
2017-01-07T12:00:00Z,8.675,97.625,28.47,0.0,0.36,1,หมู่เกาะสิมิลัน
2017-01-08T12:00:00Z,8.675,97.625,28.38,0.0,0.28,1,หมู่เกาะสิมิลัน
2017-01-09T12:00:00Z,8.675,97.625,28.5,0.0,0.4,1,หมู่เกาะสิมิลัน
2017-01-10T12:00:00Z,8.675,97.625,28.34,0.0,0.25,1,หมู่เกาะสิมิลัน
2017-01-11T12:00:00Z,8.675,97.625,28.38,0.0,0.3,1,หมู่เกาะสิมิลัน
2017-01-11T12:00:00Z,8.675,97.625,28.38,0.0,0.3,1,หมู่เกาะสิมิลัน
2017-01-12T12:00:00Z,8.675,97.625,28.54,0.0,0.46,1,หมู่เกาะสิมิลัน
2017-01-13T12:00:00Z,8.675,97.625,28.68,0.0,0.61,1,หมู่เกาะสิมิลัน
2017-01-14T12:00:00Z,8.675,97.625,28.54,0.0,0.47000000000000003,1,หมู่เกาะสิมิลัน
2017-01-15T12:00:00Z,8.675,97.625,28.35,0.0,0.29,1,หมู่เกาะสิมิลัน
2017-01-16T12:00:00Z,8.675,97.625,28.2,0.0,0.13,1,หมู่เกาะสิมิลัน
2017-01-17T12:00:00Z,8.675,97.625,28.3,0.0,0.22,1,หมู่เกาะสิมิลัน
2017-01-18T12:00:00Z,8.675,97.625,28.32,0.0,0.23,1,หมู่เกาะสิมิลัน
2017-01-19T12:00:00Z,8.675,97.625,28.88,0.0,0.78,1,หมู่เกาะสิมิลัน
2017-01-20T12:00:00Z,8.675,97.625,28.6,0.0,0.49,1,หมู่เกาะสิมิลัน
2017-01-21T12:00:00Z,8.675,97.625,28.53,0.0,0.4,1,หมู่เกาะสิมิลัน
2017-01-22T12:00:00Z,8.675,97.625,28.36,0.0,0.22,1,หมู่เกาะสิมิลัน
2017-01-23T12:00:00Z,8.675,97.625,28.35,0.0,0.2,1,หมู่เกาะสิมิลัน
2017-01-24T12:00:00Z,8.675,97.625,28.44,0.0,0.28,1,หมู่เกาะสิมิลัน
2017-01-25T12:00:00Z,8.675,97.625,28.17,0.0,0.0,1,หมู่เกาะสิมิลัน
2017-01-26T12:00:00Z,8.675,97.625,28.34,0.0,0.16,1,หมู่เกาะสิมิลัน
2017-01-27T12:00:00Z,8.675,97.625,28.27,0.0,0.08,1,หมู่เกาะสิมิลัน
2017-01-28T12:00:00Z,8.675,97.625,28.34,0.0,0.14,1,หมู่เกาะสิมิลัน
2017-01-29T12:00:00Z,8.675,97.625,28.580000000000002,0.0,0.37,1,หมู่เกาะสิมิลัน
2017-01-30T12:00:00Z,8.675,97.625,28.29,0.0,0.07,1,หมู่เกาะสิมิลัน
2017-01-31T12:00:00Z,8.675,97.625,28.29,0.0,0.05,1,หมู่เกาะสิมิลัน
2017-02-01T12:00:00Z,8.675,97.625,28.41,0.0,0.16,1,หมู่เกาะสิมิลัน
2017-02-02T12:00:00Z,8.675,97.625,28.57,0.0,0.31,1,หมู่เกาะสิมิลัน
2017-02-03T12:00:00Z,8.675,97.625,28.55,0.0,0.28,1,หมู่เกาะสิมิลัน
2017-02-04T12:00:00Z,8.675,97.625,28.3,0.0,0.02,1,หมู่เกาะสิมิลัน
2017-02-05T12:00:00Z,8.675,97.625,28.35,0.0,0.06,1,หมู่เกาะสิมิลัน
2017-02-06T12:00:00Z,8.675,97.625,28.52,0.0,0.22,1,หมู่เกาะสิมิลัน
2017-02-07T12:00:00Z,8.675,97.625,28.54,0.0,0.23,1,หมู่เกาะสิมิลัน
2017-02-08T12:00:00Z,8.675,97.625,28.490000000000002,0.0,0.17,1,หมู่เกาะสิมิลัน
2017-02-09T12:00:00Z,8.675,97.625,28.47,0.0,0.14,1,หมู่เกาะสิมิลัน
2017-02-10T12:00:00Z,8.675,97.625,28.52,0.0,0.17,1,หมู่เกาะสิมิลัน
2017-02-11T12:00:00Z,8.675,97.625,28.52,0.0,0.16,1,หมู่เกาะสิมิลัน
2017-02-12T12:00:00Z,8.675,97.625,28.5,0.0,0.13,1,หมู่เกาะสิมิลัน
2017-02-13T12:00:00Z,8.675,97.625,28.52,0.0,0.14,1,หมู่เกาะสิมิลัน
2017-02-14T12:00:00Z,8.675,97.625,28.5,0.0,0.11,1,หมู่เกาะสิมิลัน
2017-02-15T12:00:00Z,8.675,97.625,28.39,0.0,-0.01,1,หมู่เกาะสิมิลัน
2017-02-16T12:00:00Z,8.675,97.625,28.29,0.0,-0.13,1,หมู่เกาะสิมิลัน
2017-02-17T12:00:00Z,8.675,97.625,28.43,0.0,-0.02,1,หมู่เกาะสิมิลัน
2017-02-18T12:00:00Z,8.675,97.625,28.310000000000002,0.0,-0.16,1,หมู่เกาะสิมิลัน
2017-02-19T12:00:00Z,8.675,97.625,28.27,0.0,-0.22,1,หมู่เกาะสิมิลัน
2017-02-20T12:00:00Z,8.675,97.625,28.560000000000002,0.0,0.04,1,หมู่เกาะสิมิลัน
2017-02-21T12:00:00Z,8.675,97.625,28.560000000000002,0.0,0.02,1,หมู่เกาะสิมิลัน
2017-02-22T12:00:00Z,8.675,97.625,28.68,0.0,0.12,1,หมู่เกาะสิมิลัน
2017-02-23T12:00:00Z,8.675,97.625,28.87,0.0,0.28,1,หมู่เกาะสิมิลัน
2017-02-24T12:00:00Z,8.675,97.625,28.94,0.0,0.33,1,หมู่เกาะสิมิลัน
2017-02-25T12:00:00Z,8.675,97.625,28.830000000000002,0.0,0.2,1,หมู่เกาะสิมิลัน
2017-02-26T12:00:00Z,8.675,97.625,28.92,0.0,0.26,1,หมู่เกาะสิมิลัน
2017-02-27T12:00:00Z,8.675,97.625,28.76,0.0,0.08,1,หมู่เกาะสิมิลัน
2017-02-28T12:00:00Z,8.675,97.625,28.87,0.0,0.17,1,หมู่เกาะสิมิลัน
2017-03-01T12:00:00Z,8.675,97.625,28.830000000000002,0.0,0.11,1,หมู่เกาะสิมิลัน
2017-03-02T12:00:00Z,8.675,97.625,28.87,0.0,0.12,1,หมู่เกาะสิมิลัน
2017-03-03T12:00:00Z,8.675,97.625,28.82,0.0,0.05,1,หมู่เกาะสิมิลัน
2017-03-04T12:00:00Z,8.675,97.625,28.94,0.0,0.15,1,หมู่เกาะสิมิลัน
2017-03-05T12:00:00Z,8.675,97.625,28.93,0.0,0.11,1,หมู่เกาะสิมิลัน
2017-03-06T12:00:00Z,8.675,97.625,29.2,0.0,0.36,1,หมู่เกาะสิมิลัน
2017-03-07T12:00:00Z,8.675,97.625,29.1,0.0,0.24,1,หมู่เกาะสิมิลัน
2017-03-08T12:00:00Z,8.675,97.625,29.39,0.0,0.5,1,หมู่เกาะสิมิลัน
2017-03-09T12:00:00Z,8.675,97.625,29.36,0.0,0.45,1,หมู่เกาะสิมิลัน
2017-03-10T12:00:00Z,8.675,97.625,29.47,0.0,0.54,1,หมู่เกาะสิมิลัน
2017-03-11T12:00:00Z,8.675,97.625,29.490000000000002,0.0,0.53,1,หมู่เกาะสิมิลัน
2017-03-12T12:00:00Z,8.675,97.625,29.46,0.0,0.48,1,หมู่เกาะสิมิลัน
2017-03-13T12:00:00Z,8.675,97.625,29.46,0.0,0.46,1,หมู่เกาะสิมิลัน
2017-03-14T12:00:00Z,8.675,97.625,29.32,0.0,0.29,1,หมู่เกาะสิมิลัน
2017-03-15T12:00:00Z,8.675,97.625,29.3,0.0,0.25,1,หมู่เกาะสิมิลัน
2017-03-16T12:00:00Z,8.675,97.625,29.29,0.0,0.23,1,หมู่เกาะสิมิลัน
2017-03-17T12:00:00Z,8.675,97.625,29.23,0.0,0.15,1,หมู่เกาะสิมิลัน
2017-03-18T12:00:00Z,8.675,97.625,29.22,0.0,0.13,1,หมู่เกาะสิมิลัน
2017-03-19T12:00:00Z,8.675,97.625,29.36,0.0,0.25,1,หมู่เกาะสิมิลัน
2017-03-20T12:00:00Z,8.675,97.625,29.19,0.0,0.07,1,หมู่เกาะสิมิลัน
2017-03-21T12:00:00Z,8.675,97.625,29.39,0.0,0.25,1,หมู่เกาะสิมิลัน
2017-03-22T12:00:00Z,8.675,97.625,29.11,0.0,-0.04,1,หมู่เกาะสิมิลัน
2017-03-23T12:00:00Z,8.675,97.625,29.2,0.0,0.03,1,หมู่เกาะสิมิลัน
2017-03-24T12:00:00Z,8.675,97.625,29.34,0.0,0.16,1,หมู่เกาะสิมิลัน
2017-03-25T12:00:00Z,8.675,97.625,29.400000000000002,0.0,0.2,1,หมู่เกาะสิมิลัน
2017-03-26T12:00:00Z,8.675,97.625,29.39,0.0,0.18,1,หมู่เกาะสิมิลัน
